,Sample
0,0.6094102710891385
1,-1.1260265993549885
2,-1.8427467175424197
3,-0.01593318150963885
4,-1.3508336829281253
5,-0.5589751009005968
6,-1.448111279127474
7,1.3618545998960445
8,-0.027367243375715833
9,-1.4606461120253322
10,-1.4040901095614693
11,-0.738494679601837
12,-0.9228220796614383
13,-0.1467512299082705
14,0.05911397125492179
15,-0.6242761786853559
16,0.13797521654359435
17,-3.2021612621623
18,-1.2138865318390673
19,2.2456995228394843
20,0.767566811626478
21,-3.9099575803605644
22,0.05547820926877112
23,-0.7284407561923418
24,-2.910092749907088
25,-3.4653873837316853
26,-1.3349181766150902
27,-0.14745962359085762
28,-0.6411284942885319
29,-2.0112864414924574
30,0.9716731460853658
31,0.3496669267158805
32,-1.241713388260017
33,-1.4734574808523853
34,-2.636484582111705
35,-0.09424604914759993
36,-5.372101745759827
37,-0.4919182979198157
38,-0.263689061450911
39,-0.8149144730373421
40,0.5774039873744246
41,-0.37130801333085073
42,1.6503899703782876
43,-0.5672836233389293
44,-1.793997735200397
45,1.9179406753017916
46,-2.6679654278497864
47,-0.692401027637142
48,1.0000707200054504
49,-3.218337083813303
50,-1.794655541672694
51,-2.5779545909361596
52,0.06843544144535096
53,-0.5898379098613655
54,-1.2452775501779463
55,-0.8565116847314239
56,-4.0163060563934945
57,0.28370173773561547
58,0.4575555379100935
59,-2.1434786134637354
60,-2.599023177379663
61,2.50412293163133
62,-2.5405506108281664
63,-3.0349564616216242
64,-0.9571342639246765
65,-1.851498858359197
66,-0.034124732355446885
67,-0.18532376029518238
68,-4.30314295324318
69,-3.089741333266304
70,-1.2137306046300969
71,-0.4749686389752772
72,-0.24324772536812023
73,0.2221264478907674
74,-1.6409518591091716
75,0.6518777611040749
76,-0.35109109905935987
77,0.31151357277312375
78,-0.32915591192470806
79,-0.7354117302002654
80,-2.33826384049915
81,-0.2696821510888535
82,-0.5133410850644806
83,-2.277213310366532
84,-5.295627875949555
85,-0.7375396530891557
86,-1.5424325346511818
87,-3.1373303204299043
88,0.9113249892336013
89,-0.48755641819447115
90,-2.7002178392088876
91,1.3081673982311308
92,0.5249629099292765
93,-0.13066236626208105
94,-2.2535062898048235
95,-1.5452880200016619
96,-3.0765175757815766
97,-0.033310920399964306
98,0.6780578465808065
99,1.3147316432356528
100,-1.215611268413779
101,-1.6095929949319916
102,-0.9436322231650784
103,-2.5159578985054294
104,-1.6993110135099387
105,0.5994536195565956
106,-3.0278048478151156
107,1.2315123381046056
108,-3.047046190745068
109,0.21308072327380212
110,0.10468896416128937
111,-4.524261848682722
112,-0.8319528782472773
113,-1.161446451687775
114,-0.01978890910651787
115,1.5022089366717712
116,-0.8603475738249895
117,-3.52577741484049
118,-1.4347462173024663
119,0.2579093602854394
120,-4.362927874281487
121,-1.687073800617167
122,-1.7210402509929204
123,-1.7600083232308315
124,-0.3110492976417025
125,1.040039901236629
126,-0.3368380417340401
127,-0.01544133710505069
128,0.7558025737797125
129,0.05495338741241729
130,-0.20219207997374367
131,-3.4553809506165987
132,2.067718609980732
133,0.09812724619750735
134,-0.8514552512186591
135,-0.6816033386982249
136,-2.4922363811339743
137,-1.7113017376369422
138,-1.2885328049206832
139,-2.4145086386030474
140,-0.3333930145967532
141,-0.2855595872132952
142,-2.154140907432243
143,0.05292750151996839
144,0.3284088728625212
145,-1.0525128184211536
146,-2.622170192960523
147,3.429093423137112
148,-1.1464509876767115
149,0.7348506799709329
150,-0.09103075868767285
151,-1.5111109994378333
152,0.45526439921473427
153,-0.9919341115360673
154,0.2755242625533132
155,-2.3280885594988048
156,-1.5963206249563917
157,-0.22203462775309213
158,-0.9252910219227657
159,-2.5855622322634426
160,-0.6474574047804342
161,-0.8553565765032277
162,-1.2611296309141349
163,-1.762537771224069
164,-0.6735601383183011
165,0.007694125972395938
166,-2.030696174741327
167,-1.971787893104887
168,0.4760755839716675
169,-0.8568182490743552
170,-2.247686353075302
171,-2.0174273365845075
172,-0.3959859632164904
173,-0.24025120581849535
174,-1.1682090748175613
175,-0.9517097031333023
176,-1.9161806847393998
177,-1.2859818599459285
178,2.3004618091572895
179,-0.35843432402182507
180,-2.123636005438826
181,-0.3951025623886314
182,-2.351445262515159
183,-2.2703079395214423
184,-0.38579517884409564
185,0.5282676294920097
186,-4.344691893413495
187,-2.033728338909207
188,-0.09139567262998394
189,-2.4064928458878487
190,0.7349916129620817
191,-0.781006527130719
192,-1.7515394243174252
193,-0.17915149107510941
194,0.2506201730001787
195,-0.7173258684476722
196,-0.7803041701380569
197,-2.112651129082848
198,-2.1147882074247812
199,-2.1108880355616417
200,-2.956250236889865
201,-0.04908166805848557
202,-0.47864070849924634
203,-0.7129966755550468
204,-2.6046621559575125
205,-1.789763558624309
206,-1.7387689716621617
207,-0.9709988344434114
208,-0.3607229067282959
209,-2.8910229133519056
210,-0.4730728935734244
211,-1.1370580885556492
212,-1.4694282249317048
213,0.5253818715126315
214,-0.12683179587854798
215,-1.6034053330588796
216,0.24978714204017805
217,-1.583695968580493
218,-0.8611546793423808
219,-0.35080643624865737
220,-2.5006816011172743
221,-0.5549548208609021
222,-1.4546093031032292
223,-0.4512631327738301
224,-2.7655574593227366
225,-4.187198555914158
226,-2.1087145672696157
227,0.2431184260617636
228,0.7266568657129107
229,-1.3805572726560178
230,-0.7016906760135435
231,0.633062034532168
232,-0.9652989136458677
233,-2.7536827231752756
234,0.6580114481995352
235,-1.7440309316590223
236,-1.260853848521023
237,-2.9101275785469705
238,-0.6809821476377851
239,1.418464295912091
240,-1.2258218819916793
241,0.3447719324423675
242,-0.16213821381195148
243,-1.8672361259494887
244,-0.012141270696189754
245,0.6115253292634206
246,-0.42661207142882807
247,-0.8507480639898544
248,-0.6525157816829775
249,0.30170437355935165
250,-1.8440170704106298
251,-2.6520502108465944
252,0.47555208549693595
253,-4.341242698076384
254,-2.9534988362948176
255,1.2213008157792231
256,-1.3383206307732514
257,-2.5140046268745766
258,-0.8963109720473684
259,-0.6082864929727003
260,-0.37414759128452757
261,1.8112644670600786
262,-2.276349285899805
263,-1.9431689153045868
264,-0.4519760518961504
265,-3.3730742963168105
266,-0.4047855886013836
267,-0.8006560592571138
268,-1.8308425887803574
269,-1.0438539430577476
270,-3.0436850319037294
271,-1.3287897176832637
272,-2.0524524661280186
273,-1.157937186415407
274,-2.3038599130799122
275,-4.749575722494385
276,-0.015741881849470563
277,-0.23905198834553032
